employee_id,fullname,rating,years_of_service_months,job_level,SEA,CEX,QDD,iq,Papi_G,Papi_T,position_id,division_id,department_id,directorate_id,grade_id,company_id,education_id,major_id,area_id
EMP101129,Rendra Purnama,3.0,72,Senior,4.0,3.0,2.0,101.0,5.0,7.0,4,5,3,1,2,1,2,1,2
EMP101130,Rifqi Kusuma,4.0,24,Middle,3.0,3.0,3.0,104.0,6.0,6.0,1,4,6,3,3,2,4,5,1
EMP101131,Lestari Candra Nugroho,4.0,42,Middle,5.0,4.0,4.0,108.0,9.0,4.0,3,2,3,3,2,2,2,1,1
EMP101132,Umar Pradana,3.0,39,Middle,3.0,3.0,2.0,112.0,9.0,5.0,3,5,3,2,3,4,1,3,1
EMP101133,Rendra Subekti,4.0,62,Senior,5.0,4.0,4.0,108.0,2.0,6.0,5,1,2,3,1,4,2,1,2
EMP101136,Arif Saputra Halim,4.0,55,Middle,4.0,4.0,3.0,116.0,1.0,1.0,1,4,6,1,1,4,3,2,1
EMP101137,Nabila Putra,3.0,25,Middle,3.0,3.0,3.0,109.0,6.0,6.0,2,2,4,3,3,3,4,1,1
EMP101138,Rizka Kusuma,4.0,39,Middle,4.0,5.0,4.0,137.0,6.0,1.0,6,1,3,3,3,4,1,4,1
EMP101139,Rendra Gunawan,4.0,65,Senior,4.0,4.0,3.0,109.0,4.0,3.0,5,3,4,1,3,1,4,3,2
EMP101140,Wahyu Nabila Purnama,2.0,61,Senior,1.0,2.0,2.0,128.0,9.0,5.0,2,5,1,1,2,3,2,6,2
EMP101141,Dwi Hartanto,2.0,95,Senior,2.0,3.0,2.0,109.0,9.0,6.0,3,1,1,3,1,1,3,3,3
EMP101142,Rani Kusuma Putra,2.0,76,Senior,2.0,2.0,2.0,113.0,5.0,1.0,1,3,6,3,3,4,2,1,1
EMP101143,Ayunda Purnama,2.0,65,Senior,2.0,1.0,2.0,127.0,2.0,2.0,5,2,1,3,3,3,1,2,2
EMP101146,Ayu Suharto,2.0,37,Middle,2.0,2.0,2.0,109.0,2.0,5.0,1,3,4,1,1,4,4,6,1
EMP101147,Anisa Kusuma,4.0,70,Senior,5.0,4.0,4.0,111.0,9.0,4.0,4,2,6,3,1,2,2,6,1
EMP101148,Ahmad Hartanto,5.0,81,Senior,5.0,5.0,5.0,137.0,3.0,5.0,5,4,3,2,2,1,3,3,2
EMP101149,Utami Zulfikar Siregar,3.0,46,Middle,3.0,3.0,3.0,83.0,4.0,7.0,1,5,1,2,3,2,2,3,4
EMP101150,Wahyu Pramudita Indrawan,3.0,56,Middle,3.0,2.0,3.0,118.0,4.0,4.0,3,4,6,2,3,2,3,3,1
EMP101151,Dwi Adi Wijaya,4.0,28,Middle,5.0,3.0,4.0,86.0,1.0,4.0,4,5,2,1,1,3,1,1,1
EMP101152,Dewi Nabila Hasibuan,3.0,74,Senior,3.0,4.0,3.0,109.0,1.0,2.0,1,3,4,1,2,1,1,1,1
EMP101153,Ayunda Siregar,3.0,112,Senior,4.0,2.0,3.0,91.0,1.0,4.0,2,1,2,2,1,1,4,5,2
EMP101154,Gita Aji Simanjuntak,5.0,78,Senior,3.0,4.0,3.0,116.0,7.0,6.0,6,2,6,2,1,3,4,1,2
EMP101158,Putri Saputra Sinaga,4.0,56,Middle,5.0,5.0,3.0,127.0,2.0,7.0,2,4,3,2,1,2,4,3,4
EMP101159,Vania Maulana,5.0,111,Senior,3.0,3.0,3.0,111.0,3.0,8.0,3,4,1,1,3,1,3,1,1
EMP101160,Oka Lestari Wijaya,2.0,52,Middle,2.0,2.0,3.0,109.0,8.0,9.0,3,1,4,2,1,3,4,2,4
EMP101161,Fajar Ramadhan,3.0,1,Junior,3.0,3.0,3.0,87.0,1.0,7.0,3,2,2,3,1,2,3,6,2
EMP101162,Hadi Lestari,1.0,61,Senior,1.0,1.0,1.0,86.0,5.0,3.0,3,1,6,3,2,1,2,4,3
EMP101163,Maya Suharto,3.0,32,Middle,3.0,3.0,3.0,99.0,3.0,1.0,3,1,2,1,3,1,2,3,2
EMP101164,Nabila Subekti,4.0,89,Senior,5.0,4.0,3.0,104.0,5.0,4.0,2,3,5,1,3,2,2,6,4
EMP101165,Kartika Iqbal Gunawan,3.0,21,Middle,3.0,4.0,4.0,83.0,3.0,8.0,3,3,3,3,1,4,3,3,4
EMP101166,Utami Qolbi Halim,3.0,71,Senior,3.0,2.0,3.0,106.0,8.0,4.0,3,5,1,3,1,4,4,5,3
EMP101167,Rama Utami,5.0,44,Middle,5.0,5.0,5.0,86.0,4.0,1.0,3,4,6,2,2,4,3,2,2
EMP101168,Oka Permadi,4.0,24,Middle,5.0,4.0,3.0,134.0,7.0,4.0,4,3,2,3,2,3,3,5,1
EMP101170,Dewi Jatmiko Indrawan,4.0,19,Middle,4.0,3.0,4.0,127.0,4.0,4.0,2,3,2,1,1,2,3,5,4
EMP101171,Maya Baskara Suharto,3.0,74,Senior,3.0,3.0,2.0,109.0,9.0,6.0,4,4,5,3,3,3,2,3,2
EMP101174,Yoga Saputra Mahendra,3.0,53,Middle,3.0,3.0,2.0,109.0,5.0,5.0,5,3,4,2,2,2,3,1,2
EMP101175,Anisa Yulianto,2.0,56,Middle,2.0,2.0,2.0,80.0,6.0,9.0,5,5,1,1,2,2,3,6,4
EMP101176,Dimas Tri Pratama,2.0,75,Senior,1.0,3.0,3.0,117.0,1.0,2.0,4,3,1,2,1,3,1,4,1
EMP101177,Mahendra Siregar,3.0,82,Senior,3.0,3.0,3.0,109.0,9.0,2.0,1,4,4,3,2,2,4,1,1
EMP101178,Galih Rahmawati,2.0,106,Senior,2.0,2.0,3.0,84.0,7.0,9.0,1,3,5,3,2,4,3,6,3
EMP101179,Rani Jatmiko Indrawan,4.0,76,Senior,3.0,4.0,4.0,117.0,1.0,7.0,6,4,5,2,3,1,1,6,3
EMP101180,Hana Suharto,4.0,29,Middle,4.0,5.0,4.0,109.0,8.0,4.0,6,4,4,3,1,4,4,5,2
EMP101181,Putri Ananda,4.0,34,Middle,3.0,5.0,4.0,104.0,2.0,4.0,3,5,1,2,3,2,1,2,1
EMP101182,Valdo Zulfikar Santoso,3.0,11,Junior,2.0,3.0,3.0,115.0,3.0,2.0,1,2,6,1,2,1,3,3,3
EMP101183,Gita Adi Wibowo,3.0,86,Senior,3.0,3.0,2.0,118.0,7.0,9.0,3,5,2,2,2,3,2,6,1
EMP101184,Mahendra Dharma Yulianto,3.0,62,Senior,3.0,3.0,3.0,122.0,5.0,8.0,2,4,2,2,2,3,3,3,4
EMP101186,Citra Halim Wijaya,4.0,21,Middle,3.0,4.0,3.0,110.0,5.0,2.0,1,4,2,2,2,2,3,6,1
EMP101187,Prasetyo Ananda,2.0,45,Middle,2.0,2.0,2.0,110.0,3.0,5.0,2,4,1,2,3,2,3,5,1
EMP101188,Julia Utami,4.0,54,Middle,4.0,3.0,5.0,109.0,1.0,9.0,4,1,4,1,1,3,2,3,1
EMP101189,Prasetyo Pradana,2.0,46,Middle,2.0,1.0,1.0,134.0,1.0,2.0,6,1,1,2,2,4,1,5,4
EMP101190,Kurnia Dharma Kurniawan,3.0,9,Junior,3.0,3.0,2.0,87.0,4.0,5.0,2,3,2,2,2,1,3,5,2
EMP101191,Wulan Nugroho,3.0,21,Middle,4.0,3.0,3.0,140.0,5.0,3.0,4,2,2,2,3,3,3,6,3
EMP101192,Galih Aji Permadi,3.0,46,Middle,3.0,3.0,3.0,114.0,3.0,7.0,5,4,3,3,2,2,1,2,1
EMP101193,Dwi Utama Handayani,1.0,55,Middle,2.0,1.0,2.0,103.0,2.0,9.0,3,1,5,1,3,1,1,2,1
EMP101194,Prasetyo Candra Subekti,3.0,37,Middle,2.0,3.0,2.0,105.0,5.0,3.0,4,2,2,2,3,4,1,6,3
EMP101195,Hana Aji Setiawan,4.0,10,Junior,3.0,3.0,4.0,109.0,3.0,4.0,3,4,4,2,3,2,4,6,3
EMP101197,Cahyo Pamungkas,4.0,55,Middle,4.0,4.0,4.0,89.0,2.0,8.0,2,4,5,3,2,4,1,1,2
EMP101198,Nadia Pratomo,2.0,39,Middle,2.0,2.0,3.0,82.0,8.0,5.0,6,4,2,2,1,1,2,5,1
EMP101199,Umar Rachman Hidayat,3.0,26,Middle,3.0,3.0,4.0,109.0,6.0,4.0,1,2,6,1,1,3,3,5,3
EMP101200,Anisa Ridwan,3.0,68,Senior,4.0,3.0,3.0,119.0,1.0,2.0,3,1,2,3,3,2,4,5,2
EMP101201,Valdo Sinaga,3.0,43,Middle,3.0,3.0,2.0,120.0,6.0,8.0,3,3,5,1,1,3,2,4,2
EMP101203,Dwi Lestari,5.0,84,Senior,5.0,5.0,5.0,88.0,4.0,5.0,5,5,3,2,3,4,1,3,2
EMP101204,Kartika Nugroho,2.0,96,Senior,1.0,1.0,1.0,109.0,4.0,1.0,3,4,4,2,2,2,2,5,1
EMP101205,Nurlita Qolbi Tamba,3.0,27,Middle,4.0,3.0,3.0,109.0,8.0,4.0,3,1,4,2,2,4,2,1,2
EMP101206,Utami Siregar,3.0,58,Middle,2.0,4.0,3.0,109.0,7.0,2.0,2,4,4,1,2,3,2,1,1
EMP101207,Adi Salsabila,4.0,47,Middle,5.0,4.0,4.0,130.0,6.0,8.0,3,3,5,2,1,1,2,6,3
EMP101208,Dimas Siregar,3.0,92,Senior,3.0,4.0,3.0,109.0,5.0,8.0,1,5,5,2,1,1,1,5,1
EMP101209,Zaki Indrawan,2.0,22,Middle,2.0,3.0,2.0,127.0,2.0,1.0,4,3,2,2,1,3,4,6,2
EMP101210,Luthfi Lestari Rahmawati,4.0,72,Senior,4.0,4.0,3.0,103.0,2.0,3.0,3,2,2,1,3,1,1,3,3
EMP101211,Valdo Ananda,2.0,92,Senior,3.0,2.0,2.0,137.0,9.0,5.0,1,2,1,3,2,4,3,5,1
EMP101212,Galih Suharto,2.0,63,Senior,2.0,1.0,3.0,136.0,8.0,2.0,6,3,2,3,2,1,3,2,1
EMP101213,Bayu Erlangga Hidayat,2.0,85,Senior,2.0,2.0,1.0,110.0,7.0,7.0,5,5,6,3,1,2,4,3,3
EMP101215,Ayu Kusuma,3.0,58,Middle,2.0,3.0,3.0,102.0,2.0,1.0,1,1,2,2,3,4,3,4,4
EMP101216,Galih Candra Ridwan,1.0,32,Middle,3.0,1.0,3.0,111.0,4.0,3.0,6,5,2,1,1,4,2,1,2
EMP101217,Luthfi Lestari Kusuma,1.0,59,Middle,1.0,2.0,3.0,104.0,2.0,5.0,4,4,6,3,2,2,3,5,3
EMP101218,Dian Gunawan,2.0,46,Middle,2.0,1.0,3.0,104.0,5.0,8.0,5,1,1,3,3,3,2,6,2
EMP101219,Dinda Lestari Setiawan,3.0,62,Senior,3.0,3.0,3.0,139.0,8.0,9.0,3,3,1,3,2,2,1,5,4
EMP101220,Hadi Pramudita Saputra,1.0,65,Senior,1.0,1.0,1.0,109.0,2.0,4.0,2,1,2,1,2,1,1,5,3
EMP101221,Bayu Adi Handayani,3.0,40,Middle,3.0,4.0,4.0,104.0,3.0,9.0,6,5,5,3,3,1,3,3,2
EMP101222,Sari Rahmawati,3.0,75,Senior,4.0,3.0,4.0,100.0,4.0,8.0,5,3,3,3,3,4,2,5,1
EMP101223,Dimas Situmorang,4.0,22,Middle,4.0,4.0,5.0,131.0,8.0,9.0,4,5,1,1,3,3,4,2,4
EMP101224,Rizka Indrawan,3.0,34,Middle,3.0,4.0,2.0,106.0,5.0,1.0,5,2,2,3,2,3,1,4,3
EMP101225,Zahra Hidayat,5.0,78,Senior,5.0,4.0,5.0,97.0,9.0,8.0,4,4,1,3,2,2,3,6,4
EMP101226,Yoga Erlangga Mahendra,5.0,59,Middle,4.0,5.0,5.0,121.0,8.0,3.0,1,2,6,1,1,2,3,2,1
EMP101227,Fitri Dharma Ramadhan,3.0,41,Middle,3.0,4.0,3.0,109.0,9.0,5.0,2,3,5,2,3,1,3,3,1
EMP101228,Satya Qolbi Anggara,3.0,89,Senior,3.0,3.0,3.0,109.0,3.0,2.0,4,1,6,3,3,3,3,2,3
EMP101229,Ayu Putra,1.0,61,Senior,1.0,1.0,3.0,125.0,7.0,3.0,4,5,6,3,1,1,2,2,3
EMP101230,Luthfi Handayani,3.0,26,Middle,2.0,4.0,3.0,136.0,8.0,8.0,6,3,2,3,1,4,1,3,4
EMP101231,Sari Tri Wibowo,3.0,66,Senior,3.0,3.0,3.0,89.0,9.0,9.0,6,1,2,1,2,4,1,1,3
EMP101232,Adi Rohman,4.0,40,Middle,3.0,3.0,4.0,94.0,2.0,8.0,4,1,6,3,1,1,1,3,2
EMP101233,Kurnia Tri Pratomo,3.0,56,Middle,2.0,2.0,4.0,109.0,8.0,7.0,1,4,4,2,2,3,3,5,4
EMP101234,Luthfi Ananda,5.0,66,Senior,5.0,3.0,5.0,125.0,4.0,2.0,3,2,3,3,2,2,3,3,2
EMP101236,Novi Baskara Fauziah,2.0,16,Junior,3.0,3.0,1.0,116.0,5.0,9.0,2,4,5,3,3,4,3,6,3
EMP101237,Zahra Ridwan,5.0,61,Senior,5.0,4.0,5.0,85.0,5.0,3.0,6,4,6,3,2,2,3,4,1
EMP101238,Rani Yulianto,3.0,0,Junior,4.0,4.0,3.0,109.0,1.0,8.0,1,2,4,1,2,1,4,2,1
EMP101239,Bella Qolbi Simanjuntak,3.0,37,Middle,2.0,3.0,3.0,114.0,1.0,2.0,4,1,3,2,3,4,2,1,4
EMP101241,Mahendra Wijaya,4.0,48,Middle,4.0,5.0,4.0,83.0,8.0,5.0,5,4,3,1,3,2,4,1,1
EMP101242,Sari Saputra Tamba,4.0,92,Senior,4.0,4.0,5.0,139.0,7.0,4.0,6,5,3,2,3,2,2,4,4
EMP101243,Nugroho Setiawan,2.0,54,Middle,2.0,2.0,2.0,109.0,9.0,4.0,2,2,4,1,2,3,1,3,4
EMP101245,Fitri Salsabila,2.0,89,Senior,2.0,3.0,2.0,109.0,5.0,5.0,4,1,1,1,1,4,2,4,1
EMP101246,Joko Pradana,4.0,67,Senior,4.0,4.0,4.0,133.0,2.0,8.0,1,3,6,2,1,2,1,2,2
EMP101247,Iman Syahputra,2.0,35,Middle,1.0,3.0,3.0,81.0,1.0,7.0,3,5,6,2,2,4,3,3,3
EMP101248,Cahyo Lestari,5.0,85,Senior,5.0,4.0,5.0,115.0,3.0,9.0,3,1,3,1,1,3,4,3,2
EMP101249,Nurlita Erlangga Maulida,3.0,49,Middle,4.0,3.0,3.0,125.0,2.0,5.0,2,2,3,2,3,3,3,2,4
EMP101250,Iman Wijaya,5.0,69,Senior,4.0,4.0,3.0,116.0,7.0,6.0,2,2,3,2,1,4,1,3,4
EMP101251,Adit Pratama,3.0,16,Junior,2.0,4.0,3.0,109.0,4.0,9.0,2,1,2,2,3,2,3,3,3
EMP101253,Maya Baskara Ananda,4.0,28,Middle,3.0,4.0,3.0,137.0,6.0,6.0,5,3,6,2,3,3,3,5,2
EMP101254,Luthfi Qolbi Sinaga,1.0,57,Middle,3.0,1.0,2.0,99.0,6.0,5.0,1,3,3,2,2,1,4,1,2
EMP101255,Gita Handayani,4.0,24,Middle,4.0,3.0,4.0,109.0,9.0,1.0,3,4,4,1,2,1,1,6,1
EMP101256,Ayu Pratama,5.0,47,Middle,5.0,3.0,4.0,109.0,2.0,2.0,6,5,4,1,1,1,1,6,4
EMP101257,Rifqi Erlangga Pradana,2.0,62,Senior,2.0,2.0,2.0,127.0,5.0,5.0,3,1,5,2,1,4,3,5,2
EMP101258,Cahyo Utami,4.0,48,Middle,4.0,3.0,3.0,81.0,6.0,3.0,3,4,6,3,2,1,1,2,1
EMP101259,Rafa Qolbi Indrawan,3.0,29,Middle,4.0,3.0,3.0,130.0,2.0,6.0,2,4,1,3,3,3,4,1,1
EMP101260,Satya Lestari,4.0,78,Senior,3.0,3.0,4.0,109.0,3.0,8.0,3,3,4,1,3,2,3,5,2
EMP101262,Ari Baskara Yulianto,3.0,39,Middle,4.0,3.0,3.0,109.0,8.0,4.0,6,2,4,2,1,4,4,3,3
EMP101263,Intan Purnama,4.0,20,Middle,4.0,4.0,3.0,109.0,5.0,8.0,5,4,4,3,2,4,2,4,3
EMP101264,Luthfi Pramudita Simanjuntak,2.0,52,Middle,2.0,1.0,2.0,95.0,7.0,2.0,2,4,6,3,2,3,1,5,2
EMP101265,Umar Utami,3.0,58,Middle,2.0,3.0,3.0,109.0,6.0,5.0,6,1,5,3,2,1,2,5,4
EMP101266,Joko Zulfikar Ginting,3.0,58,Middle,4.0,4.0,3.0,95.0,7.0,4.0,5,4,1,2,3,2,4,4,3
EMP101267,Rani Herlambang,5.0,101,Senior,4.0,5.0,5.0,98.0,5.0,2.0,1,4,3,2,1,1,3,6,4
EMP101268,Rani Lestari,4.0,96,Senior,4.0,3.0,3.0,109.0,3.0,9.0,4,2,4,2,3,1,1,2,3
EMP101269,Rizky Jatmiko Herlambang,2.0,61,Senior,1.0,2.0,2.0,109.0,3.0,6.0,2,5,6,2,1,2,3,4,1
EMP101270,Novi Permadi,3.0,18,Middle,3.0,3.0,3.0,109.0,5.0,7.0,5,4,3,1,3,4,1,2,4
EMP101271,Nabila Adi Ananda,2.0,32,Middle,2.0,1.0,1.0,137.0,7.0,8.0,5,3,6,2,2,4,2,3,3
EMP101272,Utami Baskara Lukman,4.0,27,Middle,4.0,4.0,4.0,132.0,1.0,6.0,6,2,1,2,3,2,3,6,2
EMP101273,Bella Fadillah Fauziah,2.0,53,Middle,3.0,2.0,2.0,109.0,5.0,3.0,6,1,1,2,2,1,3,1,4
EMP101274,Maya Nabila Ridwan,4.0,49,Middle,5.0,4.0,4.0,122.0,4.0,3.0,6,1,2,2,2,2,4,3,4
EMP101275,Wulan Mahardika Salsabila,3.0,134,Senior,3.0,3.0,2.0,125.0,8.0,8.0,6,3,2,2,2,1,4,4,4
EMP101276,Dinda Saputra,4.0,68,Senior,5.0,4.0,5.0,107.0,5.0,5.0,1,5,5,3,2,4,3,1,3
EMP101277,Utami Fauziah,2.0,88,Senior,2.0,3.0,2.0,109.0,2.0,1.0,3,3,4,1,3,2,2,4,1
EMP101279,Fajar Utami,3.0,31,Middle,2.0,3.0,3.0,109.0,5.0,4.0,3,2,4,1,1,2,4,3,3
EMP101280,Arif Saputra Handayani,2.0,92,Senior,1.0,3.0,3.0,137.0,2.0,4.0,4,3,2,1,2,3,4,6,1
EMP101281,Wahyu Ramadhan,4.0,67,Senior,5.0,4.0,3.0,126.0,8.0,1.0,3,2,2,3,1,4,3,2,1
EMP101282,Bella Lestari Herlambang,3.0,36,Middle,3.0,4.0,3.0,109.0,4.0,8.0,2,4,4,2,2,1,2,6,2
EMP101285,Prasetyo Yudhistira Lukman,2.0,38,Middle,2.0,2.0,1.0,104.0,3.0,5.0,4,2,5,1,1,3,2,6,3
EMP101286,Zaki Adi Permadi,5.0,65,Senior,5.0,5.0,5.0,110.0,4.0,5.0,2,5,3,3,3,1,2,4,3
EMP101287,Fajar Putra,3.0,75,Senior,3.0,3.0,4.0,109.0,4.0,9.0,5,1,2,2,2,3,2,3,2
EMP101288,Kurnia Zulfikar Maulida,4.0,76,Senior,4.0,6.0,4.0,92.0,3.0,2.0,1,1,6,3,1,3,3,4,4
EMP101289,Evi Ramadhan,3.0,21,Middle,4.0,2.0,3.0,136.0,5.0,3.0,3,4,1,3,1,2,2,5,1
EMP101290,Dinda Maulana,3.0,64,Senior,3.0,3.0,3.0,80.0,1.0,9.0,4,2,3,1,1,1,1,4,3
EMP101291,Prasetyo Dharma Utami,4.0,25,Middle,3.0,5.0,5.0,107.0,5.0,4.0,5,5,3,3,2,1,1,2,2
EMP101292,Maya Permadi,4.0,58,Middle,4.0,5.0,4.0,109.0,5.0,9.0,5,1,4,2,2,3,3,1,1
EMP101293,Citra Suharto,5.0,93,Senior,5.0,5.0,5.0,120.0,2.0,6.0,3,4,1,3,1,4,2,6,4
EMP101295,Hana Dharma Handayani,4.0,37,Middle,5.0,3.0,3.0,86.0,8.0,2.0,4,2,3,3,1,3,4,3,3
EMP101296,Umar Tamba,3.0,30,Middle,3.0,3.0,4.0,98.0,7.0,1.0,1,2,3,1,3,2,1,3,3
EMP101297,Teguh Siregar,1.0,52,Middle,1.0,1.0,2.0,108.0,6.0,2.0,6,2,5,2,3,1,1,5,4
EMP101298,Nurlita Halim,4.0,43,Middle,4.0,5.0,4.0,81.0,3.0,4.0,2,5,6,2,1,3,2,4,1
EMP101299,Vania Candra Nugroho,2.0,55,Middle,2.0,2.0,3.0,114.0,6.0,2.0,1,3,3,1,2,3,3,2,2
EMP101300,Eko Kurniawan,3.0,12,Junior,3.0,4.0,3.0,110.0,1.0,8.0,6,3,6,3,1,4,1,2,2
EMP101303,Kurnia Hartanto,2.0,57,Middle,2.0,3.0,2.0,83.0,3.0,4.0,6,1,6,1,2,2,4,1,1
EMP101304,Iman Firmansyah,3.0,48,Middle,2.0,3.0,3.0,109.0,4.0,8.0,6,4,4,1,2,3,3,1,1
EMP101305,Gita Wijaya Fauziah,4.0,24,Middle,0.0,4.0,5.0,89.0,6.0,2.0,4,2,2,1,3,3,2,5,1
EMP101306,Dwi Zulfikar,3.0,34,Middle,2.0,3.0,3.0,129.0,5.0,2.0,4,5,3,2,2,4,1,1,3
EMP101307,Iman Situmorang,3.0,76,Senior,3.0,3.0,3.0,124.0,5.0,5.0,3,1,5,1,2,1,3,6,3
EMP101308,Prasetyo Saputra,3.0,40,Middle,3.0,4.0,3.0,89.0,7.0,5.0,6,1,3,1,1,2,3,5,2
EMP101309,Rizka Hidayat,4.0,89,Senior,5.0,3.0,4.0,109.0,8.0,9.0,4,2,4,1,1,3,2,2,1
EMP101310,Rizka Yudhistira Sinaga,3.0,27,Middle,3.0,3.0,3.0,116.0,3.0,2.0,6,2,2,3,1,2,2,4,1
EMP101311,Teguh Wibowo,3.0,57,Middle,4.0,3.0,3.0,109.0,1.0,1.0,6,4,5,2,1,1,4,4,3
EMP101312,Budi Syahputra,3.0,44,Middle,2.0,3.0,3.0,100.0,2.0,4.0,2,5,1,2,3,3,4,1,3
EMP101313,Indra Mahardika Putra,2.0,66,Senior,3.0,2.0,2.0,109.0,9.0,1.0,3,1,4,3,2,2,1,5,1
EMP101314,Umar Wijaya Salsabila,2.0,60,Senior,2.0,2.0,2.0,90.0,8.0,5.0,6,1,2,1,3,1,2,1,4
EMP101315,Dwi Wibowo,3.0,57,Middle,4.0,2.0,3.0,109.0,5.0,5.0,3,4,4,1,2,4,2,2,3
EMP101316,Nugroho Kusuma Hasibuan,2.0,89,Senior,2.0,2.0,2.0,94.0,6.0,2.0,3,3,5,1,1,3,3,4,4
EMP101317,Nadia Qolbi Utami,3.0,33,Middle,3.0,4.0,2.0,140.0,5.0,6.0,3,2,1,3,3,4,4,5,1
EMP101318,Nurlita Zulfikar Sinaga,3.0,55,Middle,4.0,3.0,3.0,85.0,4.0,5.0,3,2,6,2,3,1,2,4,1
EMP101319,Budi Anugrah Syahputra,3.0,48,Middle,3.0,3.0,3.0,133.0,5.0,2.0,4,2,2,2,2,2,1,6,4
EMP101320,Fajar Tamba,5.0,76,Senior,5.0,5.0,5.0,81.0,5.0,7.0,5,5,5,3,2,3,3,4,4
EMP101322,Mahendra Sinaga,4.0,54,Middle,4.0,4.0,4.0,125.0,8.0,7.0,5,4,5,1,2,4,2,2,4
EMP101323,Rendra Hartanto,3.0,114,Senior,3.0,3.0,3.0,131.0,1.0,4.0,2,4,6,1,3,4,2,5,1
EMP101324,Teguh Lestari Saputra,3.0,36,Middle,3.0,3.0,3.0,109.0,1.0,4.0,4,4,5,3,1,3,4,6,4
EMP101325,Gita Tri Siregar,3.0,36,Middle,3.0,2.0,3.0,81.0,4.0,8.0,6,2,5,1,2,1,1,1,1
EMP101326,Satya Wibowo,1.0,27,Middle,1.0,1.0,1.0,100.0,4.0,5.0,3,1,2,3,1,2,4,1,3
EMP101327,Rizka Suharto,4.0,23,Middle,3.0,3.0,3.0,129.0,3.0,5.0,2,5,6,2,1,1,3,2,1
EMP101328,Maya Candra Maulana,4.0,0,Junior,5.0,5.0,4.0,98.0,7.0,8.0,2,1,1,2,3,3,3,4,1
EMP101329,Galih Kusuma Ridwan,2.0,29,Middle,2.0,2.0,2.0,109.0,4.0,4.0,2,2,4,2,1,2,2,6,3
EMP101330,Rizki Nugroho,4.0,65,Senior,5.0,3.0,3.0,105.0,1.0,5.0,6,4,3,1,3,1,1,5,1
EMP101331,Zahra Setiawan,4.0,38,Middle,3.0,4.0,5.0,130.0,1.0,9.0,3,4,5,1,3,3,4,6,3
EMP101332,Wahyu Sinaga,1.0,40,Middle,1.0,1.0,1.0,87.0,9.0,5.0,6,1,1,2,3,1,2,3,3
EMP101333,Oka Gunawan,4.0,79,Senior,3.0,4.0,4.0,89.0,5.0,9.0,3,4,5,2,3,4,2,2,4
EMP101334,Yuni Hartanto,4.0,66,Senior,3.0,4.0,3.0,87.0,8.0,9.0,1,3,2,2,2,4,3,1,1
EMP101335,Tania Kusuma,4.0,27,Middle,5.0,5.0,4.0,88.0,1.0,4.0,1,2,3,3,2,2,2,5,3
EMP101336,Rama Lestari Handayani,2.0,54,Middle,2.0,3.0,2.0,127.0,1.0,5.0,6,4,1,3,2,1,2,2,2
EMP101338,Oktavia Yulianto,3.0,39,Middle,3.0,3.0,2.0,85.0,8.0,6.0,3,5,6,2,1,2,2,6,1
EMP101339,Ayu Subekti,1.0,10,Junior,1.0,1.0,2.0,80.0,3.0,4.0,4,4,5,2,2,3,2,1,2
EMP101340,Ayunda Permadi,3.0,32,Middle,2.0,4.0,3.0,109.0,9.0,5.0,3,4,2,2,3,4,1,5,3
EMP101341,Joko Putra,2.0,28,Middle,2.0,1.0,3.0,109.0,7.0,5.0,6,2,2,3,2,2,4,4,1
EMP101342,Arif Pradana,3.0,69,Senior,3.0,3.0,3.0,91.0,4.0,9.0,3,5,3,1,1,3,2,2,2
EMP101343,Anisa Anugrah Saputra,5.0,19,Middle,5.0,5.0,4.0,101.0,4.0,9.0,3,5,2,2,2,3,1,4,1
EMP101344,Ayunda Anugrah Rahmawati,4.0,60,Senior,4.0,5.0,3.0,89.0,7.0,3.0,5,2,1,1,3,1,3,2,4
EMP101346,Luthfi Tri Subekti,3.0,75,Senior,3.0,3.0,3.0,107.0,4.0,4.0,1,1,6,3,3,2,4,5,3
EMP101347,Utami Adi Handayani,5.0,71,Senior,5.0,5.0,5.0,85.0,7.0,4.0,3,3,2,2,2,2,4,3,3
EMP101348,Rendra Yudhistira Pradana,4.0,34,Middle,4.0,4.0,3.0,109.0,5.0,9.0,4,5,4,3,1,2,3,3,1
EMP101349,Novi Kusuma,3.0,62,Senior,2.0,4.0,2.0,132.0,1.0,5.0,4,2,5,1,2,4,4,3,2
EMP101350,Bella Dharma Maulida,5.0,64,Senior,5.0,5.0,5.0,81.0,3.0,7.0,3,3,3,1,1,2,4,4,2
EMP101351,Dwi Tamba,4.0,69,Senior,4.0,4.0,5.0,94.0,3.0,1.0,2,2,3,3,2,1,4,3,2
EMP101352,Dian Sinaga,1.0,49,Middle,2.0,1.0,1.0,120.0,3.0,3.0,4,4,6,3,3,3,2,1,3
EMP101353,Prasetyo Halim,4.0,42,Middle,5.0,4.0,5.0,108.0,6.0,8.0,4,4,1,1,3,1,1,6,1
EMP101354,Wulan Aji Rohman,3.0,56,Middle,4.0,3.0,3.0,109.0,7.0,1.0,4,3,5,3,3,1,3,5,4
EMP101355,Utami Halim,1.0,39,Middle,2.0,1.0,1.0,109.0,6.0,5.0,3,4,3,2,2,4,3,2,4
EMP101356,Yuni Ramadhan,4.0,56,Middle,4.0,4.0,4.0,140.0,7.0,9.0,1,1,3,3,2,3,2,2,4
EMP101358,Kurnia Maulana,4.0,30,Middle,4.0,3.0,5.0,108.0,8.0,8.0,6,5,5,1,2,3,2,6,4
